residuals = [0.627477 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -151.171, 82.7604, 288.281, 0.00937279, 2.54398, -0.912565, 0, 0, 0, 0, 0, 0, 0, 0.358857, 0, 1, 148.846, 59.5033, 681.288, -386.734, 23.7873]
residuals = [0.199826 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163.419, -126.081, -528.248, 2.49331, 0.00854, 0.956641, 0, 0, 0, 0, 0, 0, -0.382907, 0, 1, 0, -108.345, -29.5658, -280.458, 587.129, -8.06803]
residuals = [-0.17508 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -153.64, 118.36, 415.677, 0.00854747, 2.5052, -0.881517, 0, 0, 0, 0, 0, 0, 0, 0.351943, 0, 1, 99.5076, 27.1541, 539.322, -280.703, 7.40992]
residuals = [-0.399428 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95.4654, -89.8386, -514.033, 2.46242, 0.00684753, 0.625128, 0, 0, 0, 0, 0, 0, -0.253886, 0, 1, 0, -48.5383, -8.96244, -181.901, 324.448, -1.65489]
residuals = [0.247348 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -156.133, 151.233, 539.268, 0.00685352, 2.4672, -0.851878, 0, 0, 0, 0, 0, 0, 0, 0.345188, 0, 1, 65.9593, 12.1792, 437.828, -182.06, 2.24885]
residuals = [0.087865 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31.4338, -24.6389, -498.71, 2.43021, 0.00449325, 0.311822, 0, 0, 0, 0, 0, 0, -0.128555, 0, 1, 0, -17.4983, -2.30209, -90.1837, 170.011, -0.302863]
residuals = [-0.575881 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -158.562, 181.459, 659.088, 0.00449719, 2.42981, -0.823179, 0, 0, 0, 0, 0, 0, 0, 0.338543, 0, 1, 46.0494, 6.05828, 373.162, -90.2626, 0.79703]
residuals = [-0.562915 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -28.7813, 66.8224, -482.204, 2.39583, 0.00190863, 0.0161796, 0, 0, 0, 0, 0, 0, -0.00688699, 0, 1, 0, -0.799624, -0.0883225, -4.8109, 114.042, -0.00975566]
residuals = [0.282704 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -160.87, 209.072, 775.092, 0.0019103, 2.39289, -0.79508, 0, 0, 0, 0, 0, 0, 0, 0.331981, 0, 1, 37.8925, 4.18541, 342.018, -4.81511, 0.4623]
residuals = [0.307865 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -85.2288, 181.832, -464.512, 2.35919, -0.00046864, -0.261986, 0, 0, 0, 0, 0, 0, 0.111119, 0, 1, 0, 13.5767, 1.60815, 74.6714, 147.659, 0.190485]
residuals = [-0.0188647 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -163.05, 234.145, 887.242, -0.00046905, 2.35636, -0.767497, 0, 0, 0, 0, 0, 0, 0, 0.325498, 0, 1, 39.8355, 4.71851, 341.389, 74.7367, 0.558906]
residuals = [0.195699 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -137.985, 317.77, -445.72, 2.3209, -0.00231032, -0.522929, 0, 0, 0, 0, 0, 0, 0.225478, 0, 1, 0, 35.5931, 5.44304, 148.68, 262.781, 0.832371]
residuals = [-0.868453 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -165.136, 256.825, 995.554, -0.00231234, 2.32025, -0.74056, 0, 0, 0, 0, 0, 0, 0, 0.319109, 0, 1, 50.4287, 7.71176, 368.538, 148.81, 1.17931]
residuals = [0.861074 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 500.255, -41.5536, -712.153, 2.61373, 0.0190828, 2.10695, 0, 0, 0, 0, 0, 0, -0.799819, 0, 1, 0, -770.483, -710.583, -862.326, 2304.55, -655.34]
residuals = [0.184347 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -278.721, 4.43332, 30.6907, 0.0190995, 2.65116, -1.35278, 0, 0, 0, 0, 0, 0, 0, 0.511351, 0, 1, 491.421, 453.216, 1502.19, -863.08, 417.982]
residuals = [-0.318522 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 398.019, -110.486, -700.152, 2.58832, 0.0141718, 1.71126, 0, 0, 0, 0, 0, 0, -0.657242, 0, 1, 0, -476.949, -332.154, -692.532, 1627.77, -231.316]
residuals = [0.821272 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -277.584, 64.9061, 169.736, 0.0141842, 2.61255, -1.31148, 0, 0, 0, 0, 0, 0, 0, 0.501867, 0, 1, 363.532, 253.169, 1246.87, -693.138, 176.31]
residuals = [0.124417 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 300.104, -140.65, -685.043, 2.55674, 0.012465, 1.33084, 0, 0, 0, 0, 0, 0, -0.518684, 0, 1, 0, -279.935, -145.27, -534.536, 1099.5, -75.3863]
residuals = [-0.560303 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -275.683, 121.028, 303.473, 0.0124759, 2.57201, -1.2678, 0, 0, 0, 0, 0, 0, 0, 0.492543, 0, 1, 265.457, 137.756, 1042.67, -535.003, 71.4873]
residuals = [-0.170497 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 207.642, -135.297, -668.428, 2.52431, 0.0109957, 0.970778, 0, 0, 0, 0, 0, 0, -0.384169, 0, 1, 0, -153.728, -59.2451, -387.446, 706.041, -22.8325]
residuals = [0.279299 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -273.812, 173.022, 432.76, 0.0110053, 2.53154, -1.22521, 0, 0, 0, 0, 0, 0, 0, 0.483454, 0, 1, 193.242, 74.4735, 884.934, -387.785, 28.7013]
residuals = [0.171364 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120.579, -97.5607, -650.802, 2.49165, 0.00877112, 0.631032, 0, 0, 0, 0, 0, 0, -0.253579, 0, 1, 0, -76.7215, -22.3827, -250.451, 435.031, -6.52993]
residuals = [-0.0583098 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -272.107, 221.173, 558.041, 0.0087788, 2.49187, -1.18434, 0, 0, 0, 0, 0, 0, 0, 0.474571, 0, 1, 143.43, 41.8442, 769.423, -250.67, 12.2076]
residuals = [-0.566215 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38.6586, -30.3261, -632.2, 2.45795, 0.00581326, 0.310577, 0, 0, 0, 0, 0, 0, -0.126812, 0, 1, 0, -30.8124, -7.22077, -122.808, 275.258, -1.69216]
residuals = [0.197157 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -270.497, 265.647, 679.477, 0.00581834, 2.45315, -1.14491, 0, 0, 0, 0, 0, 0, 0, 0.465845, 0, 1, 112.995, 26.4798, 692.31, -122.915, 6.20545]
residuals = [-0.380762 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -38.305, 63.6231, -612.545, 2.42251, 0.0025661, 0.00865632, 0, 0, 0, 0, 0, 0, -0.00381638, 0, 1, 0, -0.878798, -0.184464, -3.83611, 216.562, -0.0387199]
residuals = [-1.02958 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -268.904, 306.539, 797.082, 0.00256835, 2.41532, -1.10653, 0, 0, 0, 0, 0, 0, 0, 0.457239, 0, 1, 99.2862, 20.8407, 650.119, -3.83946, 4.37456]
residuals = [-0.897495 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -110.439, 181.549, -591.798, 2.3852, -0.000452327, -0.275199, 0, 0, 0, 0, 0, 0, 0.115436, 0, 1, 0, 25.6575, 5.52706, 107.086, 249.719, 1.19062]
residuals = [0.296 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -267.311, 343.969, 910.833, -0.000452723, 2.37829, -1.06908, 0, 0, 0, 0, 0, 0, 0, 0.448745, 0, 1, 99.9814, 21.5377, 639.698, 107.179, 4.63959]
residuals = [0.278546 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -177.89, 320.834, -570.013, 2.34655, -0.00283883, -0.541467, 0, 0, 0, 0, 0, 0, 0.23098, 0, 1, 0, 59.2057, 14.6923, 210.528, 366.348, 3.64601]
residuals = [0.314518 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -265.756, 378.138, 1020.74, -0.00284131, 2.342, -1.03265, 0, 0, 0, 0, 0, 0, 0, 0.44038, 0, 1, 113.043, 28.0523, 658.178, 210.713, 6.96139]
residuals = [1.59312 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23013, -0.00444696, 1.04888, -0.467917, 0, 1, 0, -109.268, -24.6029, 60.1403, 688.873, -5.53958]
residuals = [0.417047 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00445085, 2.24959, 0.137298, 0, -0.0614149, 0, 1, -14.4044, -3.2433, 240.396, 60.1929, -0.730262]
residuals = [-0.302212 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.348181, -43.3154, -1.49584, 2.24322, -0.00372662, 0.800975, -0.355872, 0, 1, 0, -48.5081, -6.38645, 47.1026, 399.005, -0.840824]
residuals = [-0.934207 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.771489, -16.0259, 116.367, -0.00372988, 2.25693, 0.142934, 0, -0.06357, 0, 1, -8.68887, -1.14395, 144.368, 47.1438, -0.15061]
residuals = [-0.470154 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.478016, -60.562, -0.948912, 2.25562, -0.00281857, 0.549099, -0.242996, 0, 1, 0, -15.987, -1.01744, 33.1015, 187.994, -0.0647519]
residuals = [0.792451 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54323, -32.6782, 233.399, -0.00282104, 2.26375, 0.148463, 0, -0.0656941, 0, 1, -4.32922, -0.27552, 74.6713, 33.1305, -0.0175346]
residuals = [-0.359338 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.384235, -51.1289, 1.70872, 2.26613, -0.00173368, 0.29331, -0.129352, 0, 1, 0, -2.8545, -0.0610031, 18.1275, 56.6356, -0.00130369]
residuals = [-0.532172 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3146, -49.9178, 350.975, -0.0017352, 2.26977, 0.153797, 0, -0.0677771, 0, 1, -1.49724, -0.0319974, 31.5727, 18.1434, -0.00068381]
residuals = [-0.221806 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.0627022, -14.5296, 6.52277, 2.27375, -0.000518616, 0.0342266, -0.015059, 0, 1, 0, -0.0793402, -0.000404961, 2.17111, 5.73363, -2.06696e-06]
residuals = [0.765609 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0848, -67.6855, 468.932, -0.00051907, 2.27478, 0.158853, 0, -0.0698102, 0, 1, -0.368018, -0.0018784, 15.3404, 2.17301, -9.58757e-06]
residuals = [-0.697602 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.488663, 49.493, 13.5043, 2.27802, 0.000753858, -0.227133, 0.0997243, 0, 1, 0, 1.55388, 0.0234702, -14.7773, 36.1007, 0.000354501]
residuals = [0.462342 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.853, -85.9115, 587.093, 0.000754517, 2.27869, 0.163581, 0, -0.0717876, 0, 1, -1.12, -0.0169168, 26.2457, -14.7903, -0.000255516]
residuals = [-2.57505 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26985, 140.961, 22.6297, 2.27914, 0.0019978, -0.489674, 0.214833, 0, 1, 0, 11.4476, 0.591115, -32.7276, 148.557, 0.0305231]
residuals = [0.94621 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.61852, -104.531, 705.302, 0.00199955, 2.28154, 0.167975, 0, -0.0737073, 0, 1, -3.93509, -0.203194, 64.5625, -32.7562, -0.0104922]
residuals = [0.348197 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27973, 259.774, 33.8538, 2.27796, 0.00313059, -0.752598, 0.330128, 0, 1, 0, 39.1946, 4.50615, -51.6894, 343.932, 0.518067]
residuals = [0.978825 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.38091, -123.498, 823.457, 0.00313333, 2.28349, 0.172076, 0, -0.0755719, 0, 1, -8.99864, -1.03456, 130.567, -51.7346, -0.118942]
residuals = [0.0808996 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.51764, 405.887, 47.1337, 2.27567, 0.00409321, -1.01565, 0.445523, 0, 1, 0, 94.5809, 19.4242, -71.6728, 623.063, 3.98918]
residuals = [-0.428188 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.14005, -142.798, 941.526, 0.00409679, 2.28481, 0.175962, 0, -0.0773877, 0, 1, -16.4996, -3.38854, 224.54, -71.7355, -0.69591]
residuals = [-0.135946 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56.6355, -9.06794, -117.098, 2.26814, -0.000618596, 1.08158, -0.474356, 0, 1, 0, -113.152, -26.029, -50.7122, 706.401, -5.98762]
residuals = [-1.09194 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.3999, 0.0475809, 1.78603, -0.000619137, 2.28951, -0.118316, 0, 0.0515604, 0, 1, 12.2429, 2.8163, 242.989, -50.7566, 0.64785]
residuals = [-0.512909 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43.1, -53.6437, -119.276, 2.28171, -0.000277289, 0.825185, -0.360407, 0, 1, 0, -49.7145, -6.62508, -37.1184, 407.296, -0.882875]
residuals = [0.369675 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12.5585, -2.80767, 121.216, -0.000277532, 2.29719, -0.114383, 0, 0.0497456, 0, 1, 6.84485, 0.912163, 142.698, -37.1509, 0.121557]
residuals = [0.0378685 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29.5737, -71.2411, -119.381, 2.29462, -5.06138e-05, 0.564612, -0.245596, 0, 1, 0, -15.9509, -1.00241, -24.3382, 189.736, -0.0629942]
residuals = [-0.381224 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13.7129, -6.12081, 241.364, -5.06581e-05, 2.30434, -0.110491, 0, 0.0479361, 0, 1, 3.1107, 0.195486, 69.629, -24.3595, 0.0122849]
residuals = [-0.311626 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16.0635, -61.2055, -117.316, 2.30556, 9.44414e-05, 0.299896, -0.129985, 0, 1, 0, -2.55592, -0.0486856, -12.3801, 54.5571, -0.000927373]
residuals = [-1.55027 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14.8627, -9.88462, 362.096, 9.45241e-05, 2.31066, -0.106583, 0, 0.0461274, 0, 1, 0.907247, 0.0172814, 24.0609, -12.3909, 0.00032918]
residuals = [1.04268 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60703, -23.0155, -112.997, 2.31346, 0.000211156, 0.0316884, -0.0136994, 0, 1, 0, -0.0304082, -6.54218e-05, -1.25265, 2.60665, -1.40752e-07]
residuals = [0.587576 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16.0065, -14.0958, 483.234, 0.000211341, 2.31592, -0.102624, 0, 0.0443174, 0, 1, 0.0984336, 0.000211775, 6.2762, -1.25374, 4.55625e-07]
residuals = [0.54478 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10.7369, 43.5977, -106.376, 2.31782, 0.000358929, -0.238916, 0.103094, 0, 1, 0, 1.3215, 0.016425, 9.03533, 34.739, 0.000204147]
residuals = [-1.11349 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17.1423, -18.749, 604.578, 0.000359243, 2.32, -0.0986134, 0, 0.0425071, 0, 1, 0.545249, 0.00677692, 16.5604, 9.04324, 8.42307e-05]
residuals = [-0.353953 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23.9071, 138.646, -97.4516, 2.31887, 0.00059092, -0.510739, 0.22022, 0, 1, 0, 11.396, 0.571623, 18.4751, 151.818, 0.0286726]
residuals = [0.0929144 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18.2676, -23.8308, 725.956, 0.000591436, 2.32294, -0.0945801, 0, 0.0407003, 0, 1, 2.10568, 0.105621, 55.2018, 18.4912, 0.00529796]
residuals = [0.505812 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -36.8599, 262.007, -86.2544, 2.31752, 0.000943678, -0.782931, 0.337534, 0, 1, 0, 40.2929, 4.65893, 27.0577, 354.715, 0.538695]
residuals = [-0.781645 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19.3802, -29.3169, 847.256, 0.000944504, 2.32493, -0.0905799, 0, 0.0389032, 0, 1, 4.63466, 0.535889, 122.492, 27.0813, 0.061963]
residuals = [0.535266 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -49.5822, 413.627, -72.8298, 2.31509, 0.00142896, -1.05525, 0.454947, 0, 1, 0, 98.3193, 20.5599, 34.7741, 644.313, 4.29934]
residuals = [1.00174 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20.4791, -35.1737, 968.448, 0.00143021, 2.32624, -0.0866767, 0, 0.0371229, 0, 1, 7.98401, 1.66956, 218.724, 34.8045, 0.349127]
residuals = [-0.573271 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116.792, -18.4587, -238.215, 2.30723, 0.0033201, 1.11489, -0.480818, 0, 1, 0, -130.808, -34.3099, -168.558, 752.783, -8.99918]
residuals = [0.640995 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4.74184, 0.258278, 3.02188, 0.00332301, 2.32839, -0.391874, 0, 0.168459, 0, 1, 45.7638, 12.0034, 329.775, -168.705, 3.1484]
residuals = [0.358104 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89.1456, -64.2998, -241.094, 2.32098, 0.00329337, 0.849566, -0.364919, 0, 1, 0, -61.2723, -9.93642, -126.471, 444.066, -1.61137]
residuals = [-0.401434 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.37687, 11.5185, 125.547, 0.00329625, 2.33601, -0.389757, 0, 0.167005, 0, 1, 28.022, 4.54427, 225.271, -126.582, 0.736936]
residuals = [-0.648362 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61.2868, -82.2211, -241.874, 2.3341, 0.0028285, 0.579991, -0.248141, 0, 1, 0, -22.9113, -2.04624, -85.0306, 219.722, -0.182752]
residuals = [0.541297 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.01481, 22.5077, 248.841, 0.00283098, 2.34316, -0.387628, 0, 0.165531, 0, 1, 15.282, 1.36485, 148.926, -85.1049, 0.121897]
residuals = [0.302759 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33.2223, -71.5446, -240.431, 2.34527, 0.00199584, 0.306177, -0.130544, 0, 1, 0, -5.93261, -0.261069, -44.2436, 80.6323, -0.0114886]
residuals = [-0.254715 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.639571, 33.2001, 372.773, 0.00199758, 2.34954, -0.385277, 0, 0.164016, 0, 1, 7.4553, 0.328076, 101.033, -44.2823, 0.0144372]
residuals = [-0.772509 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.02312, -31.7248, -236.641, 2.35336, 0.000956573, 0.0287588, -0.0122548, 0, 1, 0, -0.336361, -0.00892684, -4.11767, 27.6883, -0.000236914]
residuals = [0.495601 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.760901, 43.5382, 497.156, 0.00095741, 2.35494, -0.382537, 0, 0.162447, 0, 1, 4.45114, 0.118131, 81.8908, -4.12127, 0.00313513]
residuals = [0.724548 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23.1929, 37.5259, -230.418, 2.35787, -8.13681e-05, -0.251168, 0.106558, 0, 1, 0, 4.08828, 0.152097, 35.3395, 61.7902, 0.00565852]
residuals = [0.473274 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18992, 53.456, 621.782, -8.14392e-05, 2.35924, -0.379344, 0, 0.160818, 0, 1, 6.17623, 0.229776, 91.7987, 35.3704, 0.00854842]
residuals = [-0.0446922 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -51.3005, 136.231, -221.725, 2.35904, -0.000907639, -0.532427, 0.22572, 0, 1, 0, 17.7667, 1.35545, 74.1202, 183.847, 0.103408]
residuals = [0.00306647 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.6407, 62.91, 746.466, -0.000908433, 2.36248, -0.375755, 0, 0.159136, 0, 1, 12.5348, 0.956298, 131.061, 74.1851, 0.0729571]
residuals = [0.583736 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79.2105, 264.284, -210.576, 2.35782, -0.00135386, -0.814181, 0.345082, 0, 1, 0, 51.3428, 7.39851, 112.217, 394.779, 1.06613]
residuals = [0.501452 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.09827, 71.9033, 871.086, -0.00135504, 2.36482, -0.371933, 0, 0.157416, 0, 1, 23.4287, 3.37608, 199.984, 112.315, 0.486494]
residuals = [0.547477 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.898, 421.651, -197.016, 2.35557, -0.00133795, -1.09622, 0.464559, 0, 1, 0, 115.683, 27.8714, 149.621, 695.515, 6.71508]
